altitude,temp,voltage,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,เpsLat,gpsLng,gpsAlt,gpsSat,state, humidity , lastCmd
-0.46,39.57,7.88,0.56,-0.23,-0.23,1.90,-4.97,1.83,11.30,120.40,-19.90,12.608351,100.940422,-14.80,9,0,56.42,N/A$
46.46,36.19,7.25,-0.22,-0.12,-0.18,3.31,-7.39,1.71,11.80,120.80,-17.10,12.608351,100.940422,-14.80,9,0,56.30,N/A$
45.83,36.24,7.26,-0.11,0.01,-0.19,6.04,-11.74,0.61,10.00,122.80,-20.30,12.608351,100.940422,-14.80,9,0,56.30,N/A$
46.38,36.23,7.26,0.07,0.24,-0.14,6.37,-11.69,-0.42,9.70,119.20,-19.90,12.608351,100.940422,-14.80,9,0,56.30,N/A$
45.88,36.26,7.89,-0.00,0.52,0.03,4.84,-7.74,0.10,8.90,118.80,-17.70,12.608351,100.940422,-14.80,9,0,56.29,N/A$
45.58,36.31,7.26,0.12,0.51,0.16,2.07,-4.32,2.21,7.70,120.00,-15.70,12.608351,100.940422,-14.80,9,0,56.28,N/A$
46.06,36.30,7.26,-0.07,0.20,0.26,3.02,-6.67,2.20,6.90,120.40,-18.00,12.608351,100.940422,-14.80,9,0,56.27,N/A$
45.88,36.31,7.27,-0.12,-0.22,0.20,4.22,-10.27,1.73,7.80,119.60,-13.30,12.608351,100.940422,-14.80,9,0,56.26,N/A$
45.23,36.33,8.16,-0.91,-0.92,0.23,5.17,-13.94,0.58,19.70,123.90,-7.10,12.608351,100.940422,-14.80,9,0,56.28,N/A$
-0.58,39.66,8.16,-0.20,-0.54,-0.20,3.26,-10.05,-0.37,21.60,122.00,-9.00,12.608367,100.940422,-14.50,9,0,56.37,N/A$
-0.58,39.65,8.16,0.59,-0.26,-0.29,2.71,-5.89,0.12,20.60,124.00,-11.00,12.608367,100.940422,-14.50,9,0,56.37,N/A$
-0.44,39.63,8.16,0.11,-0.21,-0.21,3.17,-5.03,2.13,21.30,125.70,-11.60,12.608367,100.940422,-14.50,9,0,56.36,N/A$
-0.56,39.63,8.16,-1.06,-0.20,-0.09,4.46,-7.84,0.25,21.70,123.90,-11.80,12.608367,100.940422,-14.50,9,0,56.36,N/A$
-0.75,39.63,8.16,-0.55,-0.00,-0.13,5.87,-11.28,-1.15,23.50,123.40,-9.60,12.608367,100.940422,-14.50,9,0,56.36,N/A$
-0.47,39.63,8.16,0.17,0.31,-0.26,7.06,-12.31,-2.98,21.90,123.20,-9.00,12.608367,100.940422,-14.50,9,0,56.36,N/A$
-0.79,39.63,8.16,0.25,0.63,-0.05,4.97,-8.28,-0.33,20.30,123.40,-7.50,12.608367,100.940422,-14.50,9,0,56.36,N/A$
-0.48,39.63,8.16,0.43,0.72,0.22,2.98,-5.21,1.24,18.40,124.80,-6.50,12.608367,100.940422,-14.50,9,0,56.36,N/A$
-0.73,39.63,8.17,0.46,0.48,0.25,2.75,-5.42,2.29,17.50,125.90,-6.60,12.608367,100.940422,-14.50,9,0,56.35,N/A$
-0.64,39.63,8.16,-0.20,0.07,0.23,4.12,-8.27,1.02,17.70,125.00,-8.40,12.608367,100.940422,-14.50,9,0,56.35,N/A$
-0.83,39.63,7.90,-0.74,-0.85,0.13,5.06,-12.47,0.49,18.60,122.50,-8.70,12.608382,100.940422,-14.20,9,0,56.35,N/A$
30.00,37.47,7.28,-0.17,-0.59,-0.15,3.99,-10.31,0.46,11.20,118.50,-18.40,12.608382,100.940422,-14.20,9,0,56.28,N/A$
46.41,36.29,7.22,0.98,-0.59,0.03,2.94,-6.57,0.34,12.50,121.10,-20.00,12.608382,100.940422,-14.20,9,0,56.24,N/A$
46.03,36.33,7.26,0.69,-0.30,-0.14,2.67,-6.12,2.01,14.00,123.30,-25.60,12.608382,100.940422,-14.20,9,0,56.23,N/A$
45.77,36.36,7.88,0.14,-0.13,-0.19,4.14,-7.57,1.32,16.20,124.60,-22.60,12.608382,100.940422,-14.20,9,0,56.22,N/A$
31.04,37.45,7.24,-0.37,-0.04,-0.04,6.04,-9.19,1.52,15.80,123.40,-24.60,12.608382,100.940422,-14.20,9,0,56.25,N/A$
45.44,36.39,7.26,-0.77,0.35,0.11,6.66,-10.21,-1.40,15.10,122.10,-23.70,12.608382,100.940422,-14.20,9,0,56.21,N/A$
45.52,36.40,7.23,-1.09,0.83,-0.05,5.67,-9.17,-0.20,11.60,119.40,-18.80,12.608382,100.940422,-14.20,9,0,56.20,N/A$
45.08,36.43,8.16,-0.10,0.50,0.23,3.99,-8.18,0.62,18.00,124.30,-7.10,12.608382,100.940422,-14.20,9,0,56.21,N/A$
-0.53,39.71,8.16,0.64,0.42,0.24,2.69,-6.57,1.79,17.90,122.80,-10.60,12.608397,100.940414,-13.80,9,0,56.31,N/A$
-0.58,39.70,8.16,0.69,0.18,0.09,2.80,-8.12,2.25,17.90,126.50,-7.80,12.608397,100.940414,-13.80,9,0,56.31,N/A$
-0.32,39.69,8.16,0.25,-0.26,-0.00,4.44,-10.95,3.02,18.60,128.10,-9.50,12.608397,100.940414,-13.80,9,0,56.31,N/A$
-0.26,39.69,8.17,0.23,-0.35,-0.04,4.16,-10.79,1.50,18.40,127.30,-13.60,12.608397,100.940414,-13.80,9,0,56.30,N/A$
-0.43,39.68,8.16,0.17,-0.33,0.04,3.27,-7.50,0.79,19.90,128.30,-12.80,12.608397,100.940414,-13.80,9,0,56.30,N/A$
-0.39,39.68,8.16,0.62,-0.11,0.21,2.71,-5.64,1.87,20.80,128.80,-13.80,12.608397,100.940414,-13.80,9,0,56.29,N/A$
-0.36,39.68,8.16,0.24,-0.04,-0.10,3.68,-7.18,2.90,21.00,130.00,-14.90,12.608397,100.940414,-13.80,9,0,56.29,N/A$
-0.46,39.68,8.17,0.17,-0.08,-0.43,5.27,-9.07,3.06,20.50,131.00,-15.60,12.608397,100.940414,-13.80,9,0,56.28,N/A$
-0.55,39.68,8.16,-0.05,-0.07,-0.61,5.95,-9.90,1.59,19.30,132.00,-16.30,12.608397,100.940414,-13.80,9,0,56.26,N/A$
-0.55,39.68,8.17,-0.34,0.38,-0.60,6.69,-7.81,3.44,17.20,132.30,-16.30,12.608397,100.940414,-13.80,9,0,56.28,N/A$
